transaction_id,date,leakage_type,amount_lost,region,product,detected_by,status,recovery_amount
TXN01362,2024-12-22,Duplicate Invoice,6108.39,South,Standard Pack,Manager Review,Written Off,0.0
TXN01363,2024-01-23,Contract Non-Compliance,38544.45,North,Premium Pack,Audit,Written Off,0.0
TXN01364,2024-09-30,Billing Delay,36490.8,East,Trial Pack,Audit,In Progress,18778.12
TXN01365,2024-08-24,Return Abuse,2142.44,West,Economy Pack,Audit,Recovered,927.63
TXN01366,2024-12-13,Unauthorized Discount,30387.44,Central,Economy Pack,Manager Review,Written Off,658.8
TXN01367,2024-08-16,Billing Delay,30920.23,Central,Trial Pack,System Flag,Recovered,24998.71
TXN01368,2024-03-18,Pricing Error,33220.18,West,Bulk Pack,System Flag,In Progress,8285.64
TXN01369,2024-10-24,Contract Non-Compliance,9190.64,East,Trial Pack,Customer Complaint,Written Off,6942.03
TXN01370,2024-02-04,Billing Delay,25740.42,Central,Economy Pack,Manager Review,In Progress,2736.13
TXN01371,2024-12-24,Unauthorized Discount,6819.82,East,Economy Pack,Customer Complaint,Recovered,1515.18
TXN01372,2024-08-15,Unauthorized Discount,22526.38,Central,Standard Pack,System Flag,In Progress,0.0
TXN01373,2024-01-12,Unauthorized Discount,14655.16,Central,Bulk Pack,Manager Review,Written Off,574.24
TXN01374,2024-05-07,Contract Non-Compliance,18768.18,Central,Standard Pack,Manager Review,Written Off,0.0
TXN01375,2024-01-14,Unauthorized Discount,26871.02,South,Economy Pack,Customer Complaint,Written Off,0.0
TXN01376,2024-01-18,Pricing Error,1723.68,East,Standard Pack,Manager Review,In Progress,0.0
TXN01377,2024-05-08,Unauthorized Discount,2921.54,North,Premium Pack,Audit,In Progress,2299.24
TXN01378,2024-01-06,Contract Non-Compliance,15708.21,West,Economy Pack,Audit,In Progress,12734.21
TXN01379,2024-06-16,Billing Delay,16722.83,East,Economy Pack,System Flag,Written Off,3368.9
TXN01380,2024-12-28,Billing Delay,20289.05,West,Premium Pack,System Flag,In Progress,4521.2
TXN01381,2024-02-12,Missed Renewal,523.62,South,Premium Pack,System Flag,Recovered,0.0
TXN01382,2024-10-04,Pricing Error,119.36,North,Trial Pack,Customer Complaint,In Progress,0.0
TXN01383,2024-09-29,Unauthorized Discount,1510.0,West,Standard Pack,Customer Complaint,Written Off,422.98
TXN01384,2024-09-17,Pricing Error,23312.33,North,Premium Pack,System Flag,Recovered,10101.35
TXN01385,2024-03-05,Billing Delay,4147.98,South,Bulk Pack,System Flag,Recovered,2519.32
TXN01386,2024-03-13,Duplicate Invoice,12937.67,West,Trial Pack,Manager Review,In Progress,11379.59
TXN01387,2024-06-11,Missed Renewal,10938.35,South,Standard Pack,Manager Review,In Progress,2334.4
TXN01388,2024-01-22,Unauthorized Discount,29664.44,West,Premium Pack,Customer Complaint,In Progress,11827.33
TXN01389,2024-07-23,Missed Renewal,13155.14,South,Economy Pack,System Flag,In Progress,7140.84
TXN01390,2024-05-27,Duplicate Invoice,354.83,East,Economy Pack,System Flag,In Progress,344.38
TXN01391,2024-03-12,Billing Delay,12521.6,North,Premium Pack,Audit,Recovered,0.0
TXN01392,2024-08-10,Missed Renewal,12167.91,North,Economy Pack,Manager Review,Written Off,10321.27
TXN01393,2024-12-13,Missed Renewal,378.48,Central,Bulk Pack,Manager Review,Recovered,0.0
TXN01394,2024-04-26,Unauthorized Discount,12460.3,Central,Premium Pack,Audit,Written Off,4128.98
TXN01395,2024-08-08,Contract Non-Compliance,11709.87,North,Economy Pack,Manager Review,Recovered,4102.0
TXN01396,2024-11-06,Billing Delay,618.41,North,Bulk Pack,System Flag,Recovered,75.24
TXN01397,2024-02-19,Contract Non-Compliance,33867.99,West,Premium Pack,System Flag,Recovered,0.0
TXN01398,2024-10-02,Pricing Error,75882.35,South,Standard Pack,Customer Complaint,Recovered,0.0
TXN01399,2024-04-18,Missed Renewal,2847.34,South,Economy Pack,System Flag,Recovered,170.87
TXN01400,2024-05-11,Pricing Error,24616.04,South,Standard Pack,Manager Review,In Progress,0.0
TXN01401,2024-12-27,Unauthorized Discount,10736.23,West,Standard Pack,Manager Review,Written Off,532.89
TXN01402,2024-06-13,Duplicate Invoice,7596.55,West,Standard Pack,Manager Review,Written Off,3895.6
TXN01403,2024-12-14,Return Abuse,5262.28,East,Trial Pack,System Flag,In Progress,5175.8
TXN01404,2024-02-14,Pricing Error,2323.79,West,Premium Pack,System Flag,Recovered,0.0
TXN01405,2024-10-22,Unauthorized Discount,19110.58,North,Economy Pack,System Flag,Recovered,12731.75
TXN01406,2024-11-21,Return Abuse,13465.18,South,Bulk Pack,Manager Review,Written Off,0.0
TXN01407,2024-08-16,Pricing Error,13200.19,Central,Trial Pack,Audit,Written Off,5143.7
TXN01408,2024-01-27,Contract Non-Compliance,15457.6,Central,Bulk Pack,Manager Review,Recovered,10047.96
TXN01409,2024-03-29,Billing Delay,267.77,West,Premium Pack,Customer Complaint,In Progress,178.17
TXN01410,2024-05-02,Unauthorized Discount,86522.89,South,Economy Pack,Audit,In Progress,82353.2
TXN01411,2024-10-23,Return Abuse,6467.67,Central,Premium Pack,Manager Review,In Progress,0.0
TXN01412,2024-03-08,Unauthorized Discount,6039.39,West,Bulk Pack,Manager Review,Recovered,2040.35
TXN01413,2024-02-04,Return Abuse,30018.43,North,Trial Pack,System Flag,Written Off,19398.91
TXN01414,2024-12-02,Pricing Error,24877.86,East,Premium Pack,Manager Review,Recovered,20407.32
TXN01415,2024-08-31,Unauthorized Discount,1051.26,South,Trial Pack,Audit,Recovered,0.0
TXN01416,2024-10-28,Pricing Error,12517.1,Central,Premium Pack,Manager Review,Recovered,0.0
TXN01417,2024-03-08,Return Abuse,9643.7,South,Bulk Pack,Customer Complaint,Written Off,1608.94
TXN01418,2024-06-26,Pricing Error,14637.06,Central,Premium Pack,Audit,In Progress,0.0
TXN01419,2024-07-01,Unauthorized Discount,3979.12,South,Bulk Pack,System Flag,Recovered,1996.8
TXN01420,2024-09-29,Missed Renewal,12508.49,South,Standard Pack,Customer Complaint,Written Off,0.0
TXN01421,2024-10-02,Unauthorized Discount,10918.6,West,Trial Pack,Manager Review,In Progress,9711.96
TXN01422,2024-09-08,Billing Delay,20053.82,Central,Premium Pack,System Flag,Written Off,0.0
TXN01423,2024-02-25,Unauthorized Discount,748.19,South,Trial Pack,Manager Review,In Progress,75.41
TXN01424,2024-10-30,Billing Delay,29711.32,Central,Trial Pack,System Flag,Recovered,906.91
TXN01425,2024-11-26,Unauthorized Discount,9803.71,South,Trial Pack,Manager Review,In Progress,2471.12
TXN01426,2024-01-29,Contract Non-Compliance,2128.56,South,Trial Pack,Audit,Recovered,1596.07
TXN01427,2024-02-26,Contract Non-Compliance,14019.04,West,Premium Pack,System Flag,Recovered,5382.63
TXN01428,2024-09-15,Duplicate Invoice,38652.01,West,Premium Pack,Audit,In Progress,35025.9
TXN01429,2024-04-21,Missed Renewal,13933.98,East,Economy Pack,Customer Complaint,Recovered,928.85
TXN01430,2024-02-02,Contract Non-Compliance,8769.18,East,Trial Pack,Manager Review,Recovered,0.0
TXN01431,2024-03-13,Return Abuse,16792.41,West,Trial Pack,Audit,Recovered,16057.05
TXN01432,2024-08-07,Duplicate Invoice,13827.09,Central,Bulk Pack,Manager Review,In Progress,0.0
TXN01433,2024-09-01,Return Abuse,23860.12,North,Premium Pack,Customer Complaint,In Progress,0.0
TXN01434,2024-08-09,Unauthorized Discount,2230.16,South,Economy Pack,Manager Review,Written Off,2117.26
TXN01435,2024-02-23,Return Abuse,8788.85,East,Trial Pack,Audit,In Progress,5888.28
TXN01436,2024-03-15,Pricing Error,8616.37,West,Economy Pack,System Flag,Recovered,8335.27
TXN01437,2024-01-21,Pricing Error,4131.45,North,Standard Pack,System Flag,In Progress,509.47
TXN01438,2024-03-11,Billing Delay,1927.5,West,Premium Pack,Audit,Recovered,856.28
TXN01439,2024-08-02,Missed Renewal,12567.19,South,Standard Pack,Manager Review,Written Off,2913.28
TXN01440,2024-10-25,Missed Renewal,56476.15,East,Trial Pack,Customer Complaint,In Progress,37804.63
TXN01441,2024-11-05,Duplicate Invoice,35173.07,East,Premium Pack,Audit,Recovered,14301.34
TXN01442,2024-05-05,Unauthorized Discount,9759.14,South,Trial Pack,Audit,In Progress,5893.14
TXN01443,2024-09-26,Contract Non-Compliance,1622.04,North,Trial Pack,Audit,In Progress,0.0
TXN01444,2024-11-29,Unauthorized Discount,13466.78,East,Premium Pack,Audit,Recovered,11334.13
TXN01445,2024-06-19,Billing Delay,32276.98,West,Premium Pack,Customer Complaint,In Progress,20235.34
TXN01446,2024-04-03,Unauthorized Discount,1231.93,Central,Standard Pack,System Flag,Recovered,0.0
TXN01447,2024-05-07,Return Abuse,6943.85,West,Economy Pack,Customer Complaint,Written Off,4662.85
TXN01448,2024-07-18,Unauthorized Discount,11636.45,Central,Bulk Pack,Audit,In Progress,5851.83
TXN01449,2024-12-26,Missed Renewal,5019.39,North,Trial Pack,System Flag,In Progress,0.0
TXN01450,2024-06-24,Return Abuse,1149.15,West,Economy Pack,Audit,Recovered,318.93
TXN01451,2024-06-02,Unauthorized Discount,7349.73,East,Economy Pack,Customer Complaint,In Progress,1479.61
TXN01452,2024-06-16,Unauthorized Discount,904.72,East,Trial Pack,Customer Complaint,Written Off,455.25
TXN01453,2024-03-17,Contract Non-Compliance,2577.58,Central,Economy Pack,Audit,Recovered,537.3
TXN01454,2024-05-05,Contract Non-Compliance,68007.68,Central,Standard Pack,Customer Complaint,In Progress,67502.31
TXN01455,2024-07-13,Return Abuse,28743.04,South,Bulk Pack,Manager Review,Written Off,0.0
TXN01456,2024-11-15,Pricing Error,16671.67,East,Bulk Pack,System Flag,In Progress,1389.38
TXN01457,2024-12-08,Unauthorized Discount,10285.95,Central,Standard Pack,Customer Complaint,In Progress,0.0
TXN01458,2024-06-01,Missed Renewal,2103.49,North,Premium Pack,Audit,In Progress,2102.25
TXN01459,2024-06-08,Pricing Error,17557.24,Central,Economy Pack,Manager Review,Recovered,0.0
TXN01460,2024-07-04,Contract Non-Compliance,6373.87,North,Economy Pack,System Flag,Recovered,758.89
TXN01461,2024-04-08,Return Abuse,5618.16,North,Trial Pack,System Flag,Recovered,0.0
TXN01462,2024-04-10,Contract Non-Compliance,5789.91,North,Economy Pack,System Flag,Written Off,5194.56
TXN01463,2024-11-24,Duplicate Invoice,71.73,South,Premium Pack,System Flag,Recovered,0.0
TXN01464,2024-10-04,Pricing Error,5485.62,East,Standard Pack,Customer Complaint,In Progress,358.78
TXN01465,2024-09-03,Return Abuse,65054.17,Central,Standard Pack,System Flag,In Progress,20932.53
TXN01466,2024-10-05,Unauthorized Discount,15958.17,Central,Standard Pack,Audit,Recovered,7343.69
TXN01467,2024-02-12,Unauthorized Discount,9593.55,South,Economy Pack,Customer Complaint,Recovered,0.0
TXN01468,2024-03-24,Unauthorized Discount,49700.16,West,Standard Pack,Manager Review,Written Off,37448.64
TXN01469,2024-01-20,Unauthorized Discount,4095.8,West,Trial Pack,Customer Complaint,In Progress,2604.07
TXN01470,2024-01-29,Billing Delay,643.2,North,Bulk Pack,Customer Complaint,Recovered,512.22
TXN01471,2024-09-10,Billing Delay,19174.55,South,Economy Pack,Manager Review,Recovered,0.0
TXN01472,2024-10-17,Unauthorized Discount,11712.14,Central,Premium Pack,Customer Complaint,In Progress,8601.35
TXN01473,2024-04-30,Billing Delay,7260.42,East,Standard Pack,System Flag,Recovered,0.0
TXN01474,2024-05-04,Missed Renewal,14478.69,West,Bulk Pack,Customer Complaint,In Progress,4092.43
TXN01475,2024-01-27,Duplicate Invoice,19995.99,East,Standard Pack,Manager Review,Recovered,0.0
TXN01476,2024-12-06,Billing Delay,10685.85,South,Premium Pack,Manager Review,In Progress,0.0
TXN01477,2024-04-02,Billing Delay,8725.2,East,Bulk Pack,Audit,Recovered,0.0
TXN01478,2024-05-11,Contract Non-Compliance,32715.52,East,Trial Pack,Customer Complaint,In Progress,21729.26
TXN01479,2024-01-20,Unauthorized Discount,30076.85,East,Bulk Pack,Audit,In Progress,4078.65
TXN01480,2024-03-16,Return Abuse,20278.08,Central,Premium Pack,Manager Review,In Progress,11338.99
TXN01481,2024-11-01,Return Abuse,11036.97,Central,Trial Pack,System Flag,In Progress,10654.9
TXN01482,2024-08-19,Unauthorized Discount,9680.07,Central,Trial Pack,Customer Complaint,Recovered,3100.79
TXN01483,2024-07-21,Return Abuse,15501.77,East,Trial Pack,System Flag,Written Off,5408.41
TXN01484,2024-02-26,Return Abuse,5380.9,North,Standard Pack,Audit,In Progress,4080.81
TXN01485,2024-12-24,Unauthorized Discount,48677.11,Central,Trial Pack,Customer Complaint,Recovered,45094.69
TXN01486,2024-04-07,Unauthorized Discount,27519.32,East,Bulk Pack,System Flag,Written Off,5844.49
TXN01487,2024-05-19,Billing Delay,3124.14,South,Trial Pack,Manager Review,In Progress,0.0
TXN01488,2024-10-16,Missed Renewal,3453.38,Central,Economy Pack,System Flag,Recovered,18.46
TXN01489,2024-08-19,Pricing Error,627.9,West,Trial Pack,Audit,Recovered,0.0
TXN01490,2024-01-19,Contract Non-Compliance,14168.6,Central,Economy Pack,Manager Review,In Progress,12474.86
TXN01491,2024-05-06,Unauthorized Discount,6413.22,West,Economy Pack,System Flag,Written Off,5943.79
TXN01492,2024-12-06,Missed Renewal,14745.6,North,Trial Pack,Manager Review,Recovered,5520.97
TXN01493,2024-02-28,Duplicate Invoice,749.8,South,Standard Pack,Manager Review,In Progress,198.4
TXN01494,2024-04-30,Billing Delay,5159.44,Central,Standard Pack,Customer Complaint,In Progress,3964.05
TXN01495,2024-01-20,Unauthorized Discount,422.14,Central,Premium Pack,Customer Complaint,Recovered,0.0
TXN01496,2024-10-02,Pricing Error,41262.65,Central,Economy Pack,Manager Review,In Progress,15668.55
TXN01497,2024-12-01,Unauthorized Discount,11730.63,South,Bulk Pack,Manager Review,In Progress,10804.53
TXN01498,2024-02-06,Missed Renewal,14215.71,North,Premium Pack,Manager Review,Recovered,0.0
TXN01499,2024-01-18,Contract Non-Compliance,8623.92,West,Trial Pack,System Flag,Recovered,313.66
TXN01500,2024-10-24,Return Abuse,4826.0,Central,Trial Pack,Customer Complaint,Recovered,4536.06
