month,region,product,sales_rep,quantity,unit_price,revenue,target,returns,discount_pct
2024-01,West,Standard Pack,REP019,23,2989.42,68756.59,51000,251.4,3.03
2023-03,East,Standard Pack,REP003,95,2961.28,281321.82,165000,9153.63,4.75
2023-07,South,Trial Pack,REP010,85,866.84,73681.26,30400,4384.14,10.68
2023-12,North,Trial Pack,REP009,73,896.9,65473.63,52800,2657.52,11.02
2024-06,North,Bulk Pack,REP010,70,7323.38,512636.9,264000,13418.78,9.43
2023-02,North,Economy Pack,REP002,64,1531.56,98019.66,36000,4615.89,13.85
2023-11,East,Trial Pack,REP001,62,768.1,47622.08,40800,1967.23,1.42
2023-07,West,Premium Pack,REP015,99,5467.79,541310.95,305000,34728.19,10.9
2023-04,North,Trial Pack,REP020,18,889.9,16018.17,13600,658.72,5.45
2023-04,East,Trial Pack,REP005,57,784.01,44688.3,48800,1950.92,9.41
2023-01,North,Standard Pack,REP011,75,3077.93,230844.78,36000,3297.07,5.64
2023-11,Central,Standard Pack,REP018,73,3102.7,226497.37,168000,11375.58,0.0
2024-09,Central,Premium Pack,REP015,21,4304.38,90392.03,115000,3110.34,10.37
2023-02,Central,Premium Pack,REP006,73,4986.86,364040.65,300000,21842.16,4.13
2023-07,West,Economy Pack,REP001,21,1588.32,33354.69,100500,2180.29,12.37
2024-12,Central,Economy Pack,REP006,49,1541.62,75539.33,60000,2396.75,7.61
2023-03,West,Trial Pack,REP014,83,770.28,63932.9,12000,2622.19,2.2
2024-11,North,Bulk Pack,REP012,45,9197.62,413893.02,536000,4928.86,11.9
2023-04,South,Bulk Pack,REP013,87,7695.93,669546.08,424000,29814.83,3.2
2024-02,South,Economy Pack,REP019,64,1510.33,96661.2,87000,4420.43,6.83
2024-03,East,Premium Pack,REP001,11,5576.11,61337.16,135000,2638.02,7.38
2024-03,West,Premium Pack,REP003,67,4758.62,318827.22,120000,7433.99,1.76
2024-05,South,Trial Pack,REP019,95,805.14,76488.42,13600,2081.15,2.68
2023-03,East,Economy Pack,REP009,61,1442.03,87963.73,79500,3708.29,8.3
2024-08,West,Premium Pack,REP015,38,4557.89,173199.68,65000,6949.86,13.0
2024-03,West,Premium Pack,REP002,21,4375.93,91894.48,90000,2285.2,14.3
2024-07,North,Economy Pack,REP017,78,1460.17,113893.11,55500,8915.16,5.63
2024-06,West,Standard Pack,REP001,7,3348.56,23439.93,57000,634.82,2.95
2024-02,South,Premium Pack,REP012,43,5144.35,221206.9,325000,13994.8,8.73
2023-08,West,Premium Pack,REP016,80,4688.6,375088.35,95000,22945.28,3.66
2024-07,East,Trial Pack,REP015,49,731.23,35830.31,49600,2692.95,6.43
2024-08,East,Bulk Pack,REP015,95,7579.98,720098.15,208000,26044.64,12.26
2024-06,East,Bulk Pack,REP005,58,6955.82,403437.37,528000,21734.65,0.28
2023-06,West,Bulk Pack,REP009,55,8066.98,443684.1,136000,3030.14,6.67
2023-06,Central,Bulk Pack,REP012,11,8496.07,93456.73,520000,5427.17,8.55
2023-06,North,Trial Pack,REP008,20,877.72,17554.43,21600,909.33,2.05
2024-11,East,Trial Pack,REP007,53,800.78,42441.6,24800,2947.65,1.94
2024-09,Central,Premium Pack,REP004,7,4689.9,32829.29,200000,482.56,7.67
2024-10,East,Premium Pack,REP015,42,4783.3,200898.73,375000,98.5,6.96
2023-12,East,Standard Pack,REP014,95,3299.1,313414.48,69000,2764.99,5.75
2023-02,East,Standard Pack,REP004,40,2879.81,115192.44,123000,5271.9,9.24
2023-03,West,Bulk Pack,REP010,66,8453.98,557962.51,608000,43102.64,2.41
2023-08,North,Trial Pack,REP003,8,779.54,6236.29,24000,160.36,11.45
2023-07,West,Trial Pack,REP010,22,908.79,19993.38,23200,878.01,0.05
2023-12,South,Standard Pack,REP002,91,2779.28,252914.75,30000,9622.44,4.49
2023-09,North,Economy Pack,REP016,56,1601.86,89704.2,108000,5939.71,6.42
2024-08,North,Trial Pack,REP012,67,721.96,48371.42,37600,3797.46,7.77
2023-08,East,Economy Pack,REP019,64,1289.62,82535.46,67500,3812.54,6.27
2024-01,West,Premium Pack,REP018,19,5164.97,98134.47,260000,2995.66,7.6
2024-09,North,Premium Pack,REP017,92,5666.66,521332.44,295000,39644.22,9.38
2023-02,South,Standard Pack,REP003,98,2778.11,272254.62,48000,5944.34,2.54
2024-03,Central,Economy Pack,REP014,7,1319.56,9236.91,94500,440.75,4.12
2024-02,West,Trial Pack,REP003,49,710.72,34825.49,8800,457.23,0.82
2024-12,Central,Economy Pack,REP013,72,1467.89,105688.19,94500,6478.46,5.62
2023-10,North,Economy Pack,REP019,75,1701.1,127582.74,111000,465.23,5.17
2024-02,North,Standard Pack,REP013,77,2726.79,209962.73,57000,16105.0,3.09
2023-07,South,Economy Pack,REP002,83,1523.32,126435.78,91500,1734.83,8.47
2024-11,West,Trial Pack,REP008,98,686.52,67279.13,62400,3518.97,14.93
2023-06,Central,Economy Pack,REP011,76,1703.87,129494.19,111000,3530.7,14.32
2024-03,West,Standard Pack,REP016,92,2786.53,256361.02,231000,6160.66,6.51
2023-06,South,Standard Pack,REP010,10,2662.05,26620.49,183000,1368.9,10.55
2024-10,East,Standard Pack,REP017,68,2596.14,176537.74,105000,12823.18,0.88
2023-10,Central,Standard Pack,REP011,17,2898.6,49276.2,99000,3115.37,4.33
2024-10,Central,Economy Pack,REP019,59,1408.79,83118.33,79500,1242.35,5.27
2023-09,North,Standard Pack,REP013,9,3314.22,29828.01,174000,2231.52,14.32
2024-03,East,Economy Pack,REP009,42,1307.71,54923.73,79500,3609.76,1.22
2024-04,West,Standard Pack,REP017,7,3218.34,22528.39,192000,1048.54,1.49
2023-01,South,Economy Pack,REP020,34,1567.55,53296.54,34500,3646.92,10.13
2023-09,North,Bulk Pack,REP010,10,7967.24,79672.4,488000,1269.0,14.11
2024-03,North,Bulk Pack,REP008,14,8681.4,121539.59,152000,57.17,5.82
2023-01,West,Economy Pack,REP010,16,1415.04,22640.68,22500,1092.53,2.19
2023-09,East,Standard Pack,REP002,44,3131.95,137805.65,78000,7646.94,14.63
2024-05,North,Trial Pack,REP019,50,715.59,35779.39,20800,1141.03,5.09
2023-07,Central,Premium Pack,REP007,12,4912.04,58944.48,235000,4227.54,12.54
2024-11,South,Bulk Pack,REP009,12,7794.49,93533.84,480000,5000.22,10.75
2023-06,East,Economy Pack,REP019,47,1607.39,75547.5,31500,5961.77,6.49
2024-06,North,Standard Pack,REP003,27,3389.08,91505.03,177000,5057.82,6.32
2023-06,East,Trial Pack,REP013,94,787.35,74010.9,23200,3300.99,14.35
2024-04,Central,Economy Pack,REP001,90,1475.08,132757.32,90000,1213.39,8.24
2024-02,South,Premium Pack,REP008,59,5340.86,315110.95,255000,2340.52,7.75
2024-12,North,Trial Pack,REP016,51,742.97,37891.4,61600,1640.03,13.91
2023-11,West,Trial Pack,REP016,89,832.72,74112.31,56800,586.4,6.5
2023-09,North,Trial Pack,REP018,52,843.57,43865.56,40000,2364.4,13.92
2023-04,South,Economy Pack,REP006,71,1385.48,98368.78,88500,6549.49,6.89
2024-01,East,Standard Pack,REP017,69,2925.0,201825.21,195000,12600.99,13.82
2023-06,Central,Standard Pack,REP011,77,2589.91,199423.24,150000,12920.58,14.76
2023-08,East,Trial Pack,REP019,53,783.37,41518.72,31200,1484.91,14.01
2024-09,West,Premium Pack,REP015,24,4596.15,110307.66,135000,7700.68,4.46
2023-05,Central,Bulk Pack,REP018,6,6877.19,41263.14,264000,542.24,12.69
2023-08,Central,Trial Pack,REP004,6,684.22,4105.29,21600,281.49,3.49
2023-09,North,Standard Pack,REP006,97,3396.42,329452.47,174000,2208.87,2.41
2023-10,South,Economy Pack,REP012,21,1413.87,29691.34,91500,2082.38,10.51
2024-09,South,Standard Pack,REP007,68,3350.09,227806.29,84000,10041.51,11.56
2023-08,North,Standard Pack,REP012,83,2801.7,232540.71,111000,6797.74,7.06
2023-12,North,Standard Pack,REP015,85,3344.53,284285.1,159000,8063.33,14.27
2024-02,West,Trial Pack,REP001,5,729.34,3646.69,36800,134.03,1.16
2023-05,South,Premium Pack,REP019,51,4677.53,238553.87,390000,15961.53,10.35
2024-06,Central,Standard Pack,REP013,6,2734.48,16406.89,165000,431.29,1.62
2024-03,Central,Trial Pack,REP014,49,760.41,37260.18,24800,2549.84,6.53
2023-03,South,Standard Pack,REP005,31,2889.33,89569.29,213000,1627.48,13.32
2024-09,South,Standard Pack,REP012,36,2553.25,91917.06,144000,3631.76,9.28
2024-06,East,Bulk Pack,REP001,44,8227.58,362013.32,352000,5286.31,5.42
2024-02,Central,Premium Pack,REP018,16,5515.16,88242.57,215000,3123.58,2.33
2024-01,West,Premium Pack,REP007,78,4956.88,386636.33,170000,27104.89,8.58
2023-02,East,Economy Pack,REP018,74,1317.18,97471.04,85500,867.85,3.23
2024-02,East,Economy Pack,REP009,75,1474.88,110615.82,88500,2349.8,6.68
2023-09,West,Premium Pack,REP017,80,5427.1,434168.21,150000,32209.47,10.54
2024-12,North,Economy Pack,REP004,36,1329.46,47860.45,57000,2553.21,13.95
2024-10,West,Standard Pack,REP004,23,2724.9,62672.68,90000,1035.91,7.63
2023-02,East,Premium Pack,REP004,99,5669.3,561260.33,285000,38498.64,8.37
2023-04,East,Standard Pack,REP004,23,2603.68,59884.54,84000,398.68,13.73
2023-04,North,Bulk Pack,REP010,43,7248.9,311702.81,216000,9735.68,5.72
2023-07,South,Standard Pack,REP006,54,2598.4,140313.56,30000,7427.87,13.3
2024-08,Central,Premium Pack,REP019,50,4402.36,220117.91,325000,1964.04,10.56
2023-01,North,Economy Pack,REP005,36,1544.21,55591.63,55500,149.47,5.95
2024-09,Central,Standard Pack,REP012,79,3282.65,259329.3,78000,4704.64,6.84
2024-08,East,Bulk Pack,REP016,55,8269.44,454819.01,480000,19166.06,8.07
2023-12,East,Economy Pack,REP002,52,1562.21,81235.07,16500,139.0,14.16
2023-09,East,Economy Pack,REP006,48,1644.72,78946.38,31500,5812.92,13.19
2023-09,West,Economy Pack,REP003,8,1436.7,11493.61,28500,863.61,2.8
2023-08,North,Premium Pack,REP019,67,5365.26,359472.67,200000,16664.43,3.7
2023-03,North,Economy Pack,REP016,60,1674.87,100492.0,102000,7960.29,15.0
2023-12,North,Bulk Pack,REP008,53,7699.21,408058.39,488000,1095.53,7.24
2023-10,West,Standard Pack,REP007,11,2917.14,32088.56,99000,124.09,13.08
2023-08,North,Economy Pack,REP016,51,1572.65,80205.07,108000,4523.68,3.97
2023-05,East,Trial Pack,REP013,83,788.97,65484.92,19200,2920.49,9.66
2023-02,West,Economy Pack,REP002,53,1581.81,83835.85,55500,966.88,13.1
2024-05,Central,Premium Pack,REP004,33,5335.04,176056.25,335000,2842.25,1.06
2023-11,North,Trial Pack,REP004,82,730.54,59904.17,54400,2580.71,3.82
2023-09,Central,Trial Pack,REP008,57,719.37,41004.07,12800,2952.39,13.89
2024-06,West,Standard Pack,REP013,18,2957.82,53240.81,105000,2052.2,10.46
2023-02,East,Standard Pack,REP013,9,2806.47,25258.24,114000,942.96,7.3
2024-03,North,Premium Pack,REP017,66,5742.12,378979.96,340000,15035.98,12.14
2023-05,Central,Bulk Pack,REP011,73,8876.41,647977.64,160000,25888.24,7.12
2023-02,North,Economy Pack,REP014,51,1628.4,83048.36,27000,1257.91,3.17
2023-08,East,Economy Pack,REP020,22,1679.56,36950.33,100500,422.29,12.93
2024-01,West,Bulk Pack,REP014,35,7325.99,256409.57,440000,3860.18,3.18
2024-12,North,Trial Pack,REP014,55,740.05,40702.7,40800,605.54,13.64
2024-03,South,Economy Pack,REP002,27,1311.39,35407.57,69000,1926.33,14.08
2023-07,South,Bulk Pack,REP012,68,8865.26,602837.72,296000,10268.37,1.18
2024-04,South,Economy Pack,REP006,5,1418.19,7090.97,76500,326.05,4.92
2023-01,East,Standard Pack,REP007,19,2562.29,48683.55,186000,217.47,14.67
2024-12,South,Trial Pack,REP008,44,686.44,30203.51,12800,939.2,7.97
2024-06,South,Economy Pack,REP012,69,1670.7,115277.99,88500,3118.11,1.61
2024-08,East,Premium Pack,REP002,39,5743.28,223987.93,165000,6363.64,4.22
2024-04,North,Premium Pack,REP005,31,5362.41,166234.81,340000,690.36,12.56
2024-08,North,Standard Pack,REP016,19,3316.93,63021.59,69000,4929.13,8.92
2023-05,North,Bulk Pack,REP009,35,7750.26,271259.05,496000,9375.82,7.92
2023-08,East,Standard Pack,REP016,87,2706.97,235506.35,75000,5877.83,12.26
2023-04,South,Economy Pack,REP013,22,1329.59,29250.92,58500,907.71,9.58
2024-04,West,Trial Pack,REP015,70,797.71,55839.72,29600,2093.92,5.98
2023-01,West,Premium Pack,REP017,50,4843.47,242173.51,255000,2239.85,1.54
2024-07,North,Economy Pack,REP012,83,1400.58,116247.9,61500,237.37,10.91
2023-05,South,Trial Pack,REP016,52,877.33,45621.36,36800,2129.3,14.78
2024-09,East,Premium Pack,REP001,24,4358.41,104601.79,215000,4387.3,6.12
2023-11,Central,Trial Pack,REP010,17,800.1,13601.73,53600,983.57,0.67
2024-01,Central,Premium Pack,REP006,57,4551.62,259442.19,100000,7180.79,10.08
2024-10,East,Bulk Pack,REP019,48,8017.45,384837.83,320000,3186.38,3.8
2024-10,West,Premium Pack,REP006,13,4556.94,59240.2,115000,3622.65,12.6
2024-04,West,Standard Pack,REP016,37,2593.42,95956.53,60000,942.22,14.45
2024-03,North,Bulk Pack,REP018,73,8528.92,622610.81,608000,45916.08,0.54
2023-08,South,Economy Pack,REP001,66,1536.99,101441.37,81000,4708.66,13.32
2023-03,North,Trial Pack,REP006,8,760.32,6082.54,49600,450.27,6.7
2024-04,East,Standard Pack,REP017,19,2678.88,50898.68,57000,1693.08,14.47
2023-05,West,Bulk Pack,REP006,18,7659.4,137869.29,200000,2321.53,10.45
2023-09,South,Economy Pack,REP008,68,1618.52,110059.47,37500,8075.91,11.71
2023-05,East,Standard Pack,REP011,5,2739.79,13698.95,234000,814.1,0.34
2023-07,South,Bulk Pack,REP017,84,9194.47,772335.56,480000,5359.59,1.76
2023-08,North,Premium Pack,REP019,89,4753.24,423038.21,255000,17141.38,5.41
2024-08,North,Standard Pack,REP008,56,3242.31,181569.25,126000,3235.91,9.8
2023-06,East,Trial Pack,REP005,86,729.02,62696.08,34400,3732.5,11.4
2024-07,South,Standard Pack,REP015,65,2558.29,166288.53,171000,11135.67,8.25
2024-11,North,Economy Pack,REP007,51,1334.66,68067.47,15000,559.83,1.16
2023-06,East,Bulk Pack,REP003,68,6865.29,466839.45,152000,10718.75,13.66
2023-03,East,Standard Pack,REP008,82,2568.82,210642.89,81000,14004.96,13.68
2023-01,Central,Premium Pack,REP010,13,5110.58,66437.59,100000,102.6,14.48
2023-02,Central,Trial Pack,REP019,42,820.52,34461.98,56000,1415.49,2.46
2023-03,West,Premium Pack,REP010,7,4983.03,34881.21,255000,532.35,4.81
2023-01,North,Bulk Pack,REP005,63,7182.0,452465.71,344000,4882.1,0.39
2024-10,East,Premium Pack,REP003,19,5650.99,107368.87,235000,1646.6,13.67
2024-03,North,Trial Pack,REP013,37,727.9,26932.34,24800,1825.39,7.38
2024-05,South,Standard Pack,REP018,64,3012.89,192825.21,48000,11653.64,13.2
2024-12,East,Premium Pack,REP001,58,5041.77,292422.42,310000,4207.33,5.21
2024-09,South,Premium Pack,REP015,56,5139.43,287808.16,145000,7505.55,8.44
2023-08,North,Economy Pack,REP010,48,1479.72,71026.6,57000,3267.37,1.64
2023-01,Central,Bulk Pack,REP017,54,7560.2,408250.62,392000,22685.92,10.79
2023-12,Central,Premium Pack,REP009,96,4859.05,466468.93,110000,27432.7,4.36
2024-04,South,Economy Pack,REP004,10,1282.06,12820.63,18000,657.9,2.79
2024-09,West,Economy Pack,REP004,28,1518.92,42529.65,39000,150.7,11.25
2023-10,Central,Economy Pack,REP006,70,1338.49,93694.58,60000,2782.56,9.69
2024-03,West,Bulk Pack,REP008,94,7901.22,742714.61,192000,39030.74,4.2
2024-05,North,Premium Pack,REP008,94,4427.36,416171.58,235000,22866.84,8.52
2023-06,West,Standard Pack,REP006,30,2751.98,82559.48,150000,3377.18,9.55
2024-07,East,Trial Pack,REP015,94,791.71,74420.3,52000,3806.69,13.09
2024-12,South,Premium Pack,REP004,14,5498.73,76982.28,120000,3737.22,12.91
2024-07,North,Bulk Pack,REP002,21,8953.78,188029.31,600000,7110.62,4.66
2023-10,Central,Trial Pack,REP012,40,900.41,36016.34,37600,2352.29,13.98
2024-03,Central,Premium Pack,REP007,61,5743.35,350344.26,65000,8833.92,13.13
2023-10,West,Economy Pack,REP007,40,1408.27,56330.78,87000,82.04,1.93
2023-04,East,Economy Pack,REP011,80,1344.13,107530.73,81000,4860.54,7.02
2024-05,West,Standard Pack,REP014,16,2780.92,44494.65,180000,3296.19,0.36
2024-11,South,Economy Pack,REP006,48,1677.47,80518.57,18000,1008.14,3.75
2024-12,North,Trial Pack,REP017,59,804.36,47457.5,54400,3319.7,8.98
2023-02,South,Premium Pack,REP009,26,4396.5,114308.99,180000,5264.26,8.91
2023-05,South,Premium Pack,REP019,46,5658.62,260296.61,95000,17442.73,13.25
2023-07,West,Bulk Pack,REP016,10,7840.08,78400.81,352000,599.57,6.61
2024-01,East,Standard Pack,REP012,62,2981.98,184883.06,147000,4274.36,11.99
2023-10,South,Trial Pack,REP007,91,896.32,81564.9,36000,4690.4,3.38
2023-11,East,Trial Pack,REP019,21,753.07,15814.39,24800,974.72,12.32
2023-01,North,Bulk Pack,REP014,68,8582.32,583597.5,536000,26563.96,13.4
2024-07,North,Premium Pack,REP013,92,4924.19,453025.37,110000,28189.49,3.68
2023-03,South,Premium Pack,REP014,78,5050.45,393935.37,380000,15796.26,10.57
2024-07,North,Standard Pack,REP016,6,2978.22,17869.3,162000,1276.34,12.08
2024-10,South,Premium Pack,REP012,13,4842.72,62955.41,285000,2645.23,10.86
2024-11,East,Bulk Pack,REP019,94,6888.3,647500.66,176000,7683.98,0.33
2023-02,Central,Bulk Pack,REP007,98,8928.64,875006.5,456000,59205.63,4.86
2024-11,South,Economy Pack,REP018,89,1608.21,143130.61,15000,3511.49,14.42
2024-11,North,Bulk Pack,REP006,12,7898.3,94779.65,232000,7450.38,12.12
2024-12,North,Bulk Pack,REP010,56,8529.61,477658.09,360000,7120.3,5.46
2024-03,South,Economy Pack,REP019,44,1635.44,71959.52,66000,5660.38,4.93
2024-09,East,Standard Pack,REP019,67,3294.41,220725.65,174000,11647.2,12.85
2024-10,North,Economy Pack,REP003,99,1707.93,169085.46,61500,11834.39,10.6
2024-12,Central,Standard Pack,REP013,70,3256.5,227954.95,204000,5554.44,0.53
2024-05,East,Trial Pack,REP015,46,879.09,40437.94,12800,2634.96,9.68
2023-09,East,Economy Pack,REP020,36,1531.84,55146.35,43500,2223.83,7.9
2024-12,Central,Bulk Pack,REP016,43,6924.93,297771.81,592000,21409.22,8.9
2023-12,South,Economy Pack,REP011,86,1329.92,114373.09,72000,7375.8,6.57
2023-12,North,Bulk Pack,REP016,55,8107.52,445913.86,432000,22148.51,14.54
2023-10,North,Premium Pack,REP014,19,5257.93,99900.75,275000,5061.24,2.75
2023-12,West,Trial Pack,REP019,42,811.18,34069.67,60000,2445.65,0.32
2024-07,North,Standard Pack,REP011,52,2939.48,152852.74,102000,9828.56,13.29
2023-04,South,Trial Pack,REP005,71,894.57,63514.69,52000,2765.45,14.35
2024-05,Central,Premium Pack,REP006,31,5706.94,176915.27,105000,5258.96,2.93
2023-09,West,Standard Pack,REP008,77,2769.02,213214.33,75000,5807.12,4.68
2024-03,Central,Economy Pack,REP014,61,1576.82,96186.0,103500,6634.92,5.86
2023-02,Central,Standard Pack,REP002,19,2675.46,50833.8,207000,865.6,1.21
2023-02,South,Bulk Pack,REP003,41,7772.54,318674.22,528000,21292.98,3.15
2023-08,Central,Bulk Pack,REP016,23,8280.15,190443.49,624000,5952.54,11.49
2023-04,South,Trial Pack,REP001,7,747.69,5233.86,13600,379.64,14.38
2023-08,East,Premium Pack,REP011,53,5385.75,285444.75,250000,1436.32,5.68
2023-04,South,Bulk Pack,REP001,79,7931.28,626571.4,112000,47034.82,0.19
2024-10,Central,Bulk Pack,REP011,48,7300.8,350438.51,496000,11965.12,7.72
2023-03,Central,Bulk Pack,REP011,15,8524.64,127869.66,128000,1457.34,9.61
2023-01,East,Trial Pack,REP001,38,735.06,27932.24,36800,748.26,13.79
2024-03,South,Economy Pack,REP005,50,1614.54,80726.91,25500,4224.72,4.62
2023-01,South,Trial Pack,REP009,67,916.08,61377.27,15200,1998.9,7.48
2024-04,North,Trial Pack,REP010,99,792.39,78446.54,58400,2831.7,2.24
2023-12,East,Premium Pack,REP008,93,4867.27,452655.87,345000,32004.11,10.49
2024-03,West,Premium Pack,REP013,31,4579.51,141964.87,355000,1270.26,9.6
2024-09,West,Premium Pack,REP019,18,4521.15,81380.79,75000,583.98,11.01
2024-01,South,Bulk Pack,REP011,83,8804.07,730737.97,544000,57828.06,5.95
2023-08,East,Premium Pack,REP020,61,4383.52,267394.98,130000,16427.41,12.79
2024-04,South,Economy Pack,REP002,16,1589.01,25424.19,91500,1800.5,3.78
2023-12,Central,Trial Pack,REP003,64,843.04,53954.29,56000,1404.82,0.85
2023-09,North,Economy Pack,REP008,53,1416.33,75065.75,70500,4679.32,2.86
2024-01,Central,Bulk Pack,REP013,43,8872.87,381533.47,184000,22947.98,0.26
2023-02,East,Standard Pack,REP008,25,3343.12,83578.11,66000,5498.53,8.19
2024-04,North,Bulk Pack,REP008,41,6869.84,281663.58,416000,15424.9,3.26
2024-12,West,Standard Pack,REP009,69,3437.97,237220.26,87000,10165.01,2.06
2023-10,East,Premium Pack,REP016,10,5537.42,55374.2,375000,2208.52,13.13
2023-04,Central,Premium Pack,REP015,84,4327.25,363489.04,280000,22246.79,6.08
2023-07,South,Economy Pack,REP010,5,1413.35,7066.76,34500,527.31,4.59
2024-10,West,Bulk Pack,REP002,43,8790.56,377994.1,224000,11858.13,12.66
2024-03,Central,Trial Pack,REP004,75,709.76,53232.05,44000,2742.51,14.92
2023-10,North,Trial Pack,REP001,69,773.19,53350.21,23200,2013.02,4.03
2023-03,East,Trial Pack,REP013,15,807.88,12118.17,34400,957.9,6.58
2024-05,East,Standard Pack,REP005,67,3434.16,230088.42,75000,11223.37,4.12
2024-08,North,Standard Pack,REP002,71,3389.19,240632.14,129000,2413.62,2.41
2023-02,North,Trial Pack,REP008,22,704.68,15503.04,46400,418.48,9.84
2023-10,South,Bulk Pack,REP012,12,9009.11,108109.3,512000,8234.27,12.63
2023-08,East,Premium Pack,REP017,48,4702.1,225700.68,385000,13937.33,7.75
2024-04,South,Premium Pack,REP005,27,4662.31,125882.29,130000,8904.35,0.26
2024-08,Central,Economy Pack,REP007,17,1523.52,25899.85,112500,135.21,12.89
2024-02,North,Standard Pack,REP007,32,3302.23,105671.22,165000,7015.91,9.89
2024-05,East,Bulk Pack,REP004,81,8950.0,724950.26,368000,51011.17,8.7
2023-03,South,Premium Pack,REP012,90,5584.7,502622.61,355000,21592.96,4.63
2023-09,Central,Bulk Pack,REP020,27,7251.16,195781.35,616000,3529.34,14.61
2024-04,South,Premium Pack,REP005,10,5175.35,51753.52,340000,582.15,1.07
2024-01,North,Standard Pack,REP007,41,2667.93,109385.27,75000,5913.67,1.47
2023-11,East,Standard Pack,REP008,17,2948.96,50132.28,111000,1177.45,11.3
2023-04,West,Premium Pack,REP012,20,5441.42,108828.42,290000,3425.47,1.98
2024-12,South,Premium Pack,REP005,85,4928.01,418881.06,55000,22444.89,4.03
2023-04,Central,Bulk Pack,REP011,99,8624.49,853824.86,544000,38552.1,13.3
2024-03,North,Bulk Pack,REP007,9,8715.61,78440.49,504000,5596.21,4.73
2023-03,East,Economy Pack,REP015,52,1650.99,85851.62,109500,5146.12,2.94
2024-10,East,Trial Pack,REP017,82,780.16,63973.26,35200,1998.91,4.77
2024-09,Central,Standard Pack,REP018,84,3158.21,265289.8,117000,2633.73,6.3
2023-08,North,Trial Pack,REP007,37,727.84,26930.14,30400,48.88,13.97
2023-12,North,Premium Pack,REP004,8,4949.95,39599.61,175000,2818.59,6.56
2023-12,East,Bulk Pack,REP009,82,7922.94,649681.25,424000,41098.74,1.13
2024-04,West,Standard Pack,REP002,22,3077.6,67707.17,99000,2291.83,2.06
2024-10,West,Premium Pack,REP011,59,5323.23,314070.35,215000,7334.92,8.18
2023-06,Central,Bulk Pack,REP014,88,9062.73,797520.52,304000,20788.84,11.73
2023-01,Central,Premium Pack,REP020,65,5013.74,325893.02,230000,1712.39,3.74
2023-04,Central,Trial Pack,REP014,78,789.9,61612.25,30400,2476.97,8.42
2023-02,Central,Economy Pack,REP018,58,1650.06,95703.62,93000,2808.85,11.41
2024-07,North,Bulk Pack,REP001,85,8027.73,682357.46,624000,24679.15,4.51
2023-04,North,Bulk Pack,REP006,28,7598.15,212748.23,472000,8564.47,11.53
2024-03,East,Bulk Pack,REP008,45,7180.13,323106.04,120000,11157.54,4.98
2023-11,South,Trial Pack,REP020,69,893.2,61631.1,20800,1027.98,2.44
2023-02,South,Trial Pack,REP012,17,846.88,14396.94,56800,298.42,5.16
2023-11,West,Premium Pack,REP015,80,4505.15,360412.15,165000,19253.39,12.82
2023-01,East,Bulk Pack,REP011,50,8112.48,405624.03,352000,1440.86,11.95
2023-02,West,Trial Pack,REP016,17,900.98,15316.73,56800,227.4,3.29
2023-03,East,Economy Pack,REP001,73,1621.34,118357.57,42000,9379.87,3.98
2024-03,West,Premium Pack,REP017,79,5202.65,411009.41,210000,22635.0,4.09
2023-01,South,Standard Pack,REP018,10,3038.69,30386.9,222000,739.51,9.82
2023-10,East,Trial Pack,REP009,73,907.41,66240.6,61600,3619.08,13.55
2023-06,North,Premium Pack,REP009,23,5051.99,116195.76,100000,6446.67,0.13
2023-03,East,Trial Pack,REP007,70,786.9,55082.81,23200,3375.29,6.81
2023-04,East,Bulk Pack,REP019,50,8582.73,429136.56,136000,25537.48,2.1
2023-03,South,Premium Pack,REP001,11,4388.12,48269.33,135000,3096.82,11.3
2023-01,South,Premium Pack,REP017,37,5667.74,209706.46,385000,8439.77,1.16
2023-12,South,Bulk Pack,REP002,92,8963.76,824666.23,368000,58249.55,8.58
2023-08,West,Bulk Pack,REP018,72,8738.0,629135.78,632000,22508.98,8.55
2024-06,East,Standard Pack,REP015,95,2823.14,268197.9,42000,14364.65,0.4
2024-03,Central,Premium Pack,REP003,30,5468.15,164044.58,60000,6905.3,1.92
2024-11,West,Premium Pack,REP006,15,5398.15,80972.22,215000,3141.33,7.03
2023-02,Central,Bulk Pack,REP005,78,7063.19,550929.07,144000,26310.78,8.54
2023-06,East,Bulk Pack,REP014,99,7455.99,738143.11,344000,56152.7,3.11
2023-01,North,Standard Pack,REP008,75,2649.3,198697.6,90000,6416.11,4.75
2024-02,East,Standard Pack,REP002,65,3433.45,223174.15,78000,16471.02,1.22
2023-08,North,Trial Pack,REP012,42,694.31,29161.15,28000,265.14,10.57
2024-03,South,Premium Pack,REP019,80,4985.06,398805.1,115000,7895.31,9.01
2024-09,Central,Trial Pack,REP016,70,710.17,49712.01,43200,2986.79,5.66
2024-07,South,Premium Pack,REP006,99,4412.83,436870.47,325000,28142.19,12.07
2024-11,South,Economy Pack,REP016,9,1510.66,13595.98,67500,608.68,2.49
2024-07,West,Standard Pack,REP009,85,3156.16,268274.01,144000,3342.18,11.53
2023-01,East,Trial Pack,REP011,26,877.58,22817.08,52800,691.28,12.27
2024-01,West,Bulk Pack,REP018,35,7347.39,257158.52,360000,8254.06,11.93
2024-09,East,Economy Pack,REP012,97,1695.41,164454.42,30000,11555.75,4.25
2024-02,South,Bulk Pack,REP010,30,8803.68,264110.33,424000,19837.5,14.89
